Nload,Soil moisture,Grain unit,NSWRM cost,linE,hedge_share_con,buffer_share_con,grassslope_share_con,notill_share_con,lu_share,hedge_moran,buffer_moran,grassslope_moran,notill_moran,buffer_channel_frac,grassslope_channel_frac,notill_channel_frac
-5353.404,13.1598,16030.595,-185299.4846,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5354.504,13.291,16913.368,-202797.6122,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5365.704,13.3944,18211.57,-287405.1945,0.037063435,0,1,0,0.624088702,0.052730955,1,0.031787151,0,0.646837755,0.00595873,0,8.08E-05
-5426.304,13.3446,18526.562,-75484.26004,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5496.304,13.3354,18636.682,-59340.64474,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5354.104,13.3606,16811.637,-367705.6441,0.018867925,0,0.524220957,0,0.524371124,0.033565017,1,0.469287601,0,0.48368642,0.012497599,0,9.61E-05
-5397.904,13.4286,18509.982,-298190.9762,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5401.404,13.388,18578.656,-177398.5729,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5542.104,13.299,18609.533,-1199.567455,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5455.004,13.2976,18538.205,-41623.00004,0.022256729,0,0.374140011,0,0.460370677,0.027458282,1,0.815500032,0,0.462281048,0.015081826,0,0.000109497
-5406.804,13.3556,18564.776,-97890.1042,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5452.304,13.3716,18640.232,-140228.9115,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5405.604,13.4252,18424.455,-201046.627,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5409.104,13.4216,18468.589,-191814.0246,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5496.504,13.363,18698.748,-113850.0253,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5381.704,13.4236,18327.603,-216351.0576,0.026679842,1,0.374140011,0,0.442089378,0.07278396,0,0.815500032,0,0.452851662,0.015081826,0,0.000114024
-5428.504,13.2716,18224.986,-47338.88421,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5349.704,13.3208,16900.617,-261199.2162,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5331.104,12.9698,14362.056,-463697.8321,0.044642857,1,1,0,0.54446283,0.093933842,0,0.031787151,0,0.549889862,0.00595873,0,9.26E-05
-5378.304,13.3312,18278.297,-104359.7091,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5404.304,13.3694,18590.137,-132474.3818,0,0,0,0,0.413046328,0,1,0.992162991,0,0.393845802,0,0,0.000122042
-5328.304,12.9328,13972.772,-441825.4797,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5419.904,13.4974,18322.069,-338635.7485,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5352.404,13.3054,17513.537,-237581.1634,0.000511509,0,0.02210406,0,0.92410002,0.000830292,1,0.993266239,0,0.823005685,1,0,0.000406513
-5327.104,12.8302,13759.552,-357353.0493,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5542.304,13.3212,18618.994,-27639.77236,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5542.904,13.3132,18613.734,-21458.71838,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5360.804,13.2668,16889.765,-163999.1658,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5397.104,13.4798,18044.259,-350165.4376,0.005345688,0,0.101639033,0,0.624088702,0.005626037,1,1,0,0.646837755,0.054919919,0,8.08E-05
-5458.504,13.335,18627.616,-60407.68134,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5400.304,13.3664,18179.683,-124180.5101,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5495.304,13.337,18637.204,-64495.99548,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5348.804,13.2946,17438.068,-240318.361,0.046066253,0,0.898360967,0,0.29376749,0.096036565,1,0.091068038,0,0.369646207,0.00698466,0,0.000273306
-5326.604,12.6784,12758.299,-330122.1737,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5339.204,13.1192,16004.682,-419910.2727,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5391.104,13.4448,18040.421,-264280.2429,0.005345688,0,0.101639033,0,0.624088702,0.005626037,1,1,0,0.646837755,0.054919919,0,8.08E-05
-5404.504,13.2942,18330.517,-53351.03511,0.018867925,0,0.524220957,0,0.524371124,0.033565017,1,0.469287601,0,0.48368642,0.012497599,0,9.61E-05
-5405.504,13.3914,18357.213,-133704.7214,0.032608696,1,0.374140011,0,0.407349115,0.078503953,0,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5404.904,13.364,18584.491,-110314.5727,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5334.004,12.9144,14211.556,-270758.9851,0.016393443,0,0.524220957,0,0.624088702,0.028354026,1,0.469287601,0,0.646837755,0.012497599,0,8.08E-05
-5355.304,13.309,16912.918,-232407.4203,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5337.104,13.0274,16028.34,-282170.5371,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5475.304,13.2796,18325.673,-11338.47794,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5401.204,13.3682,18370.271,-128399.5256,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5366.404,13.3938,18183.307,-246690.6251,0.037063435,0,1,0,0.624088702,0.052730955,1,0.031787151,0,0.646837755,0.00595873,0,8.08E-05
-5399.004,13.4334,18500.167,-298642.914,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5332.604,13.0624,15699.398,-351020.0545,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5460.504,13.3226,18612.415,-38475.54042,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5339.004,13.1156,15982.899,-425064.7159,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5466.604,13.3528,18657.878,-86415.34142,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5360.004,13.3238,17553.077,-252946.7883,0.000511509,0,0.02210406,0,0.92410002,0.000830292,1,0.993266239,0,0.823005685,1,0,0.000406513
-5376.704,13.3476,18274.95,-121951.3078,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5496.704,13.3308,18641.741,-58814.02126,0,0,0.35093812,0,0,1,1,0.244096013,0,0.005712662,0.00674821,0,0
-5402.104,13.3608,18575.422,-109540.8532,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5541.904,13.3048,18610.821,-5234.463691,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5459.904,13.3754,18714.982,-160036.8259,0,0,0,0,0.407349115,0,1,0.992162991,0,0.401775008,0,0,0.000123749
-5330.504,12.922,13895.236,-437797.3806,0.022863568,0,0.625859989,0,0.548188722,0.038149874,1,0.362401572,0,0.541037122,0.010025797,0,9.20E-05
-5358.004,13.3816,17600.207,-281139.7338,0.02359491,0,0.898360967,0,0.603887654,0.049141588,1,0.091068038,0,0.551328314,0.00698466,0,0.000286743
-5366.104,13.3636,18300.681,-181603.1358,0.037681159,0,1,0,0.618391489,0.053190923,1,0.031787151,0,0.636629457,0.00595873,0,8.15E-05
-5324.704,12.7592,12982.008,-445882.7929,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5465.404,13.375,18732.491,-152880.3438,0,0,0.518451567,0,0,1,1,0.810456874,0,0.005712662,0.00614947,0,0
-5390.804,13.4732,18175.894,-363273.3027,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5426.804,13.3124,18316.267,-70896.89725,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5435.404,13.2794,18286.4,-32730.46689,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5540.404,13.322,18632.532,-41452.72256,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5453.304,13.3716,18640.232,-140023.9936,0,0,0,0,0.410600735,0,1,0.992162991,0,0.410034933,0,0,0.000122769
-5375.504,13.3412,18319.888,-118644.0239,0.000511509,0,0.02210406,0,0.92410002,0.000830292,1,0.993266239,0,0.823005685,1,0,0.000406513
-5334.004,12.9158,14214.947,-276307.1981,0.016393443,0,0.524220957,0,0.624088702,0.028354026,1,0.469287601,0,0.646837755,0.012497599,0,8.08E-05
-5495.204,13.3324,18647.015,-64044.05773,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5401.404,13.39,18582.047,-182946.7859,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5383.404,13.3138,18162.078,-96792.22217,0.010869565,0,0.374140011,0,0.763401523,0.016741238,1,0.815500032,0,0.756763617,0.015081826,0,6.92E-05
-5330.004,12.9088,14159.843,-305082.8958,0.016393443,0,0.524220957,0,0.624088702,0.028354026,1,0.469287601,0,0.646837755,0.012497599,0,8.08E-05
-5337.904,13.0358,16102.733,-277254.0511,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5324.604,12.7554,12961.914,-446513.566,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5327.804,12.6784,12758.299,-329790.3054,0.022799576,0,0.374140011,0,0.289654052,0.042946651,1,0.815500032,0,0.358460398,0.015081826,0,0.000277187
-5354.104,13.3686,17432.239,-376250.6086,0.000511509,0,0.02210406,0,0.92410002,0.000830292,1,0.993266239,0,0.823005685,1,0,0.000406513
-5366.804,13.3848,18275.641,-220147.7327,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5468.504,13.389,18420.435,-113969.6558,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5405.504,13.387,18365.109,-132019.3921,0.032608696,1,0.374140011,0,0.407349115,0.078503953,0,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5351.104,13.3276,17085.669,-346847.1089,0.000511509,0,0.02210406,0,0.92410002,0.000830292,1,0.993266239,0,0.823005685,1,0,0.000406513
-5426.404,13.3628,18525.502,-99374.5962,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5369.604,13.4088,18167.81,-312017.3985,0.000511509,0,0.02210406,0,0.92410002,0.000830292,1,0.993266239,0,0.823005685,1,0,0.000406513
-5376.404,13.3628,18293.877,-138549.4333,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5455.604,13.3858,18680.625,-176952.3618,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5330.604,12.9666,14347.561,-358674.5915,0.016393443,0,0.524220957,0,0.624088702,0.028354026,1,0.469287601,0,0.646837755,0.012497599,0,8.08E-05
-5542.604,13.3332,18595.462,-52246.84652,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5364.104,13.3276,17712.975,-156072.993,0.02359491,0,0.898360967,0,0.603887654,0.049141588,1,0.091068038,0,0.551328314,0.00698466,0,0.000286743
-5365.804,13.4204,17551.445,-282312.1455,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5456.704,13.3302,18648.079,-59318.83007,0.032608696,1,0.374140011,0,0.407349115,0.078503953,0,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5419.504,13.3896,18535.982,-150160.3575,0.04673913,0,0.374140011,0,0.152066064,0.078744555,1,0.815500032,0,0.178956458,0.015081826,0,0.000527984
-5471.304,13.3566,18260.495,-73132.16172,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5346.504,13.0104,15870.711,-183844.2102,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5382.304,13.309,18171.892,-96340.28442,0.010869565,0,0.374140011,0,0.763401523,0.016741238,1,0.815500032,0,0.756763617,0.015081826,0,6.92E-05
-5362.604,13.4054,17917.95,-272249.1707,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5381.404,13.365,18113.394,-124847.4888,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5398.204,13.4038,18541.547,-212594.7103,0.006642512,0,0.02210406,0.109440559,0.407349115,0.195471727,1,0.993266239,0.367558147,0.401775008,1,0,0.000123749
-5365.704,13.4008,18205.147,-293405.3452,0.037063435,0,1,0,0.624088702,0.052730955,1,0.031787151,0,0.646837755,0.00595873,0,8.08E-05
-5494.204,13.3356,18621.08,-71390.10052,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5339.204,13.1176,16001.291,-414362.0597,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5380.604,13.3048,18168.433,-90423.68585,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5384.804,13.329,18319.734,-103558.4632,0,0,0,0,0.716964636,0,1,0.992162991,0,0.769223594,0,0,7.37E-05
-5328.304,12.8934,14272.441,-389535.4665,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5332.004,12.9928,14555.411,-458117.3009,0.044642857,1,1,0,0.54446283,0.093933842,0,0.031787151,0,0.549889862,0.00595873,0,9.26E-05
-5402.404,13.3044,18347.682,-78718.55502,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5325.204,12.7484,12967.68,-408262.3887,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5437.404,13.3808,18643.221,-160308.7267,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5346.604,13.2602,16911.778,-323230.8461,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5473.104,13.3418,18517.699,-60146.70984,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5362.604,13.4058,17916.746,-273018.3292,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5369.804,13.3982,18261.948,-235430.5002,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5510.904,13.307,18623.207,-14030.1892,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5327.804,12.9196,14182.816,-344857.9768,0.016393443,0,0.524220957,0,0.624088702,0.028354026,1,0.469287601,0,0.646837755,0.012497599,0,8.08E-05
-5378.604,13.3554,18306.943,-139091.0925,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
